beer_beerid,counts as best beer,avg review_overall,avg review_aroma,avg review_appearance,avg review_taste,avg beer_abv,number of reviews,counts with top score,brewery_name,beer_style,beer_name
3951,145,3.82613099257,3.77954085078,3.90344361918,3.7943956786,7.0,1481,54,Dogfish Head Brewery,American IPA,ApriHop
386,142,4.04055390702,3.71364985163,3.8234421365,3.91246290801,6.0,1011,78,Paulaner Brauerei GmbH & Co. KG,Märzen / Oktoberfest,Paulaner Oktoberfest-Märzen
1798,142,3.525606469,2.99011680144,3.90970350404,3.17295597484,4.7,1113,72,Boddingtons,English Pale Ale,Boddingtons Pub Ale
705,141,4.065807327,4.36635006784,4.07937584803,4.40502035278,11.5,737,118,J.W. Lees & Co (Brewers) Ltd,English Barleywine,J.W. Lees Vintage Harvest Ale
38334,141,4.18024861878,4.14157458564,4.37638121547,4.2817679558,13.0,724,105,De Struise Brouwers,Russian Imperial Stout,Black Albert
1914,141,3.95768566494,3.72625215889,3.96070811744,3.91364421416,5.6,1158,50,New Belgium Brewing,Belgian Dark Ale,1554 Enlightened Black Ale
29015,140,3.47388888889,3.46,3.52055555556,3.35388888889,4.9,900,52,Jacob Leinenkugel Brewing Company,Witbier,Leinenkugel's Sunset Wheat
7284,140,4.21411901984,4.27946324387,4.29871645274,4.30396732789,8.5,857,104,AleSmith Brewing Company,American Double / Imperial IPA,YuleSmith (Summer)
6947,139,4.14946380697,4.3063002681,4.21514745308,4.38002680965,11.0,746,91,Brouwerij Het Anker,Belgian Strong Dark Ale,Cuvée Van De Keizer Blauw (Blue)
593,137,4.07369498465,3.96417604913,4.1264073695,4.03275332651,6.5,977,79,Brewery Ommegang,Belgian Pale Ale,Rare Vos (Amber Ale)
580,135,3.3625,2.48317307692,2.96298076923,2.88701923077,5.0,1040,67,Miller Brewing Co.,American Adjunct Lager,Miller High Life
916,135,3.94389438944,3.7995049505,3.85272277228,3.83374587459,6.2,1212,55,Lagunitas Brewing Company,American IPA,Lagunitas IPA
703,134,3.94282511211,3.48878923767,4.25112107623,3.66984304933,4.0,892,76,Murphy Brewery Ireland Limited,Irish Dry Stout,Murphy's Irish Stout
47022,134,4.36596736597,4.36946386946,4.58741258741,4.5641025641,11.5,429,102,Cigar City Brewing,American Double / Imperial Stout,Hunahpu's Imperial Stout
30288,133,3.97816780822,4.16566780822,4.17979452055,4.14683219178,9.0,1168,63,Weyerbacher Brewing Co.,American Double / Imperial IPA,Double Simcoe IPA
35625,133,4.2540620384,4.14254062038,4.14623338257,4.26070901034,7.7,677,91,Bayerische Staatsbrauerei Weihenstephan,Weizenbock,Weihenstephaner Vitus
8919,133,4.09171861086,4.11442564559,4.09706144256,4.11932324132,8.7,1123,73,Oskar Blues Grill & Brew,American Double / Imperial IPA,G'Knight Imperial Red Ale
2403,133,4.00290456432,3.91659751037,4.05062240664,4.04605809129,6.1,1205,67,"Bell's Brewery, Inc.",American Stout,Bell's Special Double Cream Stout
72138,132,4.15972222222,4.11033950617,4.37422839506,4.16589506173,10.8,648,43,Stone Brewing Co.,American Black Ale,Stone 15th Anniversary Escondidian Imperial Black IPA
3338,132,4.29523026316,4.11430921053,4.14884868421,4.26891447368,6.7,608,108,Bar Harbor Brewing Company,American Stout,Cadillac Mountain Stout
6076,132,4.14543269231,4.17247596154,4.04086538462,4.11899038462,7.5,832,64,Ithaca Beer Company,American IPA,Flower Power India Pale Ale
33644,132,4.17386091127,4.16366906475,4.15167865707,4.31294964029,9.4,834,85,Hoppin' Frog Brewery,Russian Imperial Stout,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout
35036,131,3.98578431373,4.20735294118,3.96568627451,4.2387254902,10.2,1020,59,Founders Brewing Company,Scotch Ale / Wee Heavy,Founders Backwoods Bastard
225,130,4.12958963283,3.88714902808,3.98326133909,4.07451403888,6.0,926,75,Great Lakes Brewing Company,American Pale Ale (APA),Great Lakes Burning River Pale Ale
56082,129,4.63095238095,4.69047619048,4.36904761905,4.57341269841,8.0,252,111,Kern River Brewing Company,American Double / Imperial IPA,Citra DIPA
1655,129,4.09235976789,3.99806576402,4.16489361702,4.1247582205,6.8,1034,56,Bear Republic Brewing Co.,American Amber / Red Ale,Red Rocket Ale
34306,128,4.26946564885,4.29083969466,4.25496183206,4.41755725191,10.0,655,98,De Struise Brouwers,Quadrupel (Quad),Pannepot
7879,127,4.22820037106,4.08070500928,4.08070500928,4.14378478664,5.5,539,90,Brouwerij St. Bernardus NV,Witbier,St. Bernardus Witbier
1836,126,4.13921568627,4.07908496732,4.1385620915,4.19281045752,8.0,765,73,Brasserie d'Achouffe,Belgian Strong Pale Ale,La Chouffe
772,125,4.14601139601,3.95797720798,4.10683760684,4.05199430199,5.5,702,68,Hacker-Pschorr Bräu GmbH,Hefeweizen,Hacker-Pschorr Hefe Weisse Natürtrub
57747,124,4.31798245614,4.55592105263,4.25657894737,4.62061403509,13.0,456,94,Goose Island Beer Co.,American Double / Imperial Stout,Bourbon County Brand Coffee Stout
50697,124,4.19484240688,4.29011461318,4.17478510029,4.24713467049,9.5,698,38,Firestone Walker Brewing Co.,American Double / Imperial IPA,Double Jack
599,124,3.84406215316,4.06270810211,4.09544950055,3.98779134295,2.5,901,79,Brouwerij Lindemans,Lambic - Fruit,Lindemans Framboise
20478,124,4.20771513353,4.23961424332,3.98961424332,4.18026706231,6.5,674,68,Founders Brewing Company,American IPA,Founders Harvest Ale
1158,122,4.18617886179,3.92195121951,3.81951219512,3.94796747967,5.0,615,95,Three Floyds Brewing Co. & Brewpub,American Pale Ale (APA),Pride & Joy Mild Ale
411,122,3.9758382643,3.91765285996,3.81114398422,3.991617357,7.6,1014,60,North Coast Brewing Co.,Belgian Strong Pale Ale,Pranqster
12770,121,4.15604395604,4.07032967033,4.10274725275,4.15604395604,7.75,910,72,Russian River Brewing Company,Belgian Strong Pale Ale,Damnation
7597,121,4.35026737968,4.36631016043,4.21657754011,4.35204991087,8.0,561,82,Alpine Beer Company,American Double / Imperial IPA,Pure Hoppiness
87,120,4.08823529412,3.76809954751,4.0028280543,3.95814479638,5.4,884,73,Stone Brewing Co.,American Pale Ale (APA),Stone Pale Ale
1493,120,4.15407854985,4.07175226586,3.96072507553,4.05362537764,6.3,662,58,SweetWater Brewing Company,American IPA,Sweetwater IPA
1769,120,4.12130541872,4.2118226601,4.12376847291,4.24938423645,6.5,812,82,Alaskan Brewing Co.,American Porter,Alaskan Smoked Porter
32286,119,4.37200956938,4.43660287081,4.15789473684,4.35765550239,7.1,418,78,Alpine Beer Company,American IPA,Nelson
14712,119,3.95590614887,3.92475728155,3.93770226537,4.06877022654,8.0,1236,46,Oskar Blues Grill & Brew,Scotch Ale / Wee Heavy,Old Chub - Scottish Style Ale
611,119,4.00765550239,4.0028708134,4.11052631579,4.04784688995,7.0,1045,58,Anderson Valley Brewing Company,American IPA,Hop Ottin' IPA
3842,118,4.1369593709,4.0747051114,4.06749672346,4.12123197903,7.5,763,77,Brasserie de Rochefort,Belgian Strong Dark Ale,Trappistes Rochefort 6
1180,118,3.56807511737,3.63321596244,3.7529342723,3.70011737089,8.0,1704,47,Dogfish Head Brewery,Belgian Strong Dark Ale,Raison D'etre
615,118,4.08873056995,3.95077720207,4.09132124352,4.09974093264,5.7,772,67,Anderson Valley Brewing Company,Oatmeal Stout,Barney Flats Oatmeal Stout
448,117,4.12851662404,4.09079283887,4.15984654731,4.1962915601,9.0,782,58,Allagash Brewing Company,Tripel,Allagash Tripel Ale
1587,116,3.56140963015,3.74842986741,3.70097697139,3.7923935799,9.0,1433,37,Dogfish Head Brewery,Herbed / Spiced Beer,Midas Touch Golden Elixir
358,115,4.03901170351,4.20676202861,4.0799739922,4.19960988296,9.5,769,66,Rogue Ales,American Double / Imperial IPA,XS Imperial India Pale Ale
103,114,3.55636123929,3.32827949901,3.51977587343,3.35596572182,5.3,1517,43,Boston Beer Company (Samuel Adams),American Pale Wheat Ale,Samuel Adams Summer Ale
353,114,3.9040247678,3.83900928793,4.04721362229,3.92801857585,5.3,1292,39,Rogue Ales,American Porter,Mocha Porter
1003,114,3.66907894737,3.73552631579,3.67796052632,3.73486842105,9.5,1520,46,Victory Brewing Company,Tripel,Golden Monkey
7463,114,3.93556085919,3.95425616547,3.96062052506,4.09188544153,8.5,1257,42,Founders Brewing Company,Scotch Ale / Wee Heavy,Founders Dirty Bastard
8023,114,4.16418918919,4.11959459459,4.18040540541,4.22972972973,9.7,740,77,Thirsty Dog Brewing Company,Russian Imperial Stout,Siberian Night Imperial Stout
837,113,2.57649092481,1.84442523768,2.00129645635,1.97407087295,4.2,1157,42,Coors Brewing Company,Light Lager,Coors Light
35720,113,3.68986175115,3.51105990783,3.51105990783,3.64976958525,4.5,1085,67,Dogfish Head Brewery,Berliner Weissbier,Festina Pêche
195,113,4.09752547307,3.79694323144,3.88136826783,3.94541484716,5.0,687,55,Deschutes Brewery,American Pale Ale (APA),Mirror Pond Pale Ale
30764,112,4.19138755981,4.19936204147,4.09409888357,4.18181818182,5.1,627,82,Surly Brewing Company,American Brown Ale,Coffee Bender
38180,112,4.23676880223,4.17479108635,4.07381615599,4.24442896936,7.5,718,65,Firestone Walker Brewing Co.,American IPA,Union Jack India Pale Ale
108,111,3.16892502258,3.42366757001,3.51400180668,3.15808491418,5.3,1107,41,Boston Beer Company (Samuel Adams),Fruit / Vegetable Beer,Samuel Adams Cherry Wheat
62397,111,4.54417670683,4.65863453815,4.26907630522,4.76706827309,13.0,249,95,Goose Island Beer Co.,American Double / Imperial Stout,Rare Bourbon County Stout
35328,111,4.07170050761,4.03616751269,4.18210659898,4.1078680203,9.0,788,60,Brooklyn Brewery,Belgian Strong Pale Ale,Brooklyn Local 1
7531,111,3.81638418079,3.87994350282,3.83615819209,3.92561205273,11.0,1062,44,Tröegs Brewing Company,Belgian Strong Dark Ale,Tröegs Mad Elf
311,111,3.82909728309,3.56485539001,3.69193689746,3.60517090272,5.9,1141,40,Harpoon Brewery,American IPA,Harpoon IPA
55081,110,3.95129107981,3.8926056338,3.99941314554,3.81103286385,6.5,852,39,New Belgium Brewing,American IPA,Ranger
57908,110,4.07724719101,4.02106741573,3.91643258427,4.04424157303,8.2,712,48,Southern Tier Brewing Company,American Double / Imperial IPA,2XIPA
31,110,3.97234042553,3.80744680851,3.83829787234,3.8414893617,5.0,940,58,Unibroue,Witbier,Blanche De Chambly
48582,110,4.29564315353,4.28319502075,4.1234439834,4.16390041494,5.2,482,77,Half Acre Beer Company,American Pale Ale (APA),Daisy Cutter Pale Ale
3635,110,4.06765067651,4.09655596556,4.12177121771,4.22324723247,10.5,813,60,Unibroue,Belgian Strong Dark Ale,La Terrible
1774,109,4.03884892086,3.66258992806,4.04100719424,3.89064748201,4.8,695,59,Köstritzer Schwarzbierbrauerei GmbH & Co.,Schwarzbier,Köstritzer Schwarzbier
51257,109,4.20997375328,4.47769028871,4.30183727034,4.51049868766,18.2,381,91,The Bruery,American Double / Imperial Stout,Black Tuesday
20931,109,4.07188498403,4.23855165069,4.31895633653,4.28594249201,10.2,939,70,Great Divide Brewing Company,American Barleywine,Old Ruffian Barley Wine
622,108,4.10867117117,4.08502252252,4.19313063063,4.19763513514,5.7,888,58,Smuttynose Brewing Company,American Porter,Smuttynose Robust Porter
1361,108,4.01858513189,3.70803357314,3.92026378897,3.89988009592,5.8,834,62,Privatbrauerei Franz Inselkammer KG / Brauerei Aying,Märzen / Oktoberfest,Ayinger Oktober Fest-Märzen
1115,108,4.01496259352,3.90024937656,4.15399002494,4.03179551122,8.8,802,54,Ceylon / Lion Brewery Limited,Foreign / Export Stout,Lion Stout
19,108,4.02966101695,3.99152542373,4.17711864407,4.11779661017,4.9,590,52,Whitbread PLC,Milk / Sweet Stout,Mackeson Triple XXX Stout
6715,108,3.90013586957,3.43682065217,3.59714673913,3.68885869565,5.0,736,68,Brewery Budweiser Budvar / B.B.N.P.,Czech Pilsener,Budweiser Budvar
1855,108,4.11609195402,4.09482758621,4.17068965517,4.19770114943,8.0,870,59,Brouwerij St. Bernardus NV,Dubbel,St. Bernardus Prior 8
1157,107,4.00057471264,3.64655172414,3.76896551724,3.82471264368,4.2,870,51,Goose Island Beer Co.,English Bitter,Honker's Ale
1808,107,4.37222222222,4.16111111111,4.21805555556,4.22777777778,5.8,360,89,Brouwerij Westvleteren (Sint-Sixtusabdij van Westvleteren),Belgian Pale Ale,Trappist Westvleteren Blonde
3280,106,4.08689458689,3.9245014245,3.91452991453,3.99074074074,5.4,702,52,Weisses Bräuhaus G. Schneider & Sohn GmbH,Hefeweizen,Schneider Weisse Original
15589,105,4.23001949318,4.13937621832,4.23684210526,4.2992202729,8.0,513,92,Thomas Hooker Brewing Company,Doppelbock,Thomas Hooker Liberator Doppelbock
34085,105,3.97102342787,4.13316892725,4.12022194821,4.03637484587,9.4,811,46,Green Flash Brewing Co.,American Double / Imperial IPA,Green Flash Imperial India Pale Ale
236,104,3.77497425335,3.53913491246,3.81359423275,3.72090628218,5.2,971,37,Wychwood Brewery Company Ltd,English Brown Ale,Hobgoblin
52855,104,3.97062146893,4.05706214689,4.0802259887,4.05141242938,8.3,885,44,Flying Dog Brewery,Belgian IPA,Raging Bitch Belgian-Style IPA
1009,104,3.96351730589,4.05191768007,4.0757717493,4.14405986904,11.0,1069,63,Victory Brewing Company,American Barleywine,Old Horizontal
2899,103,4.43205574913,4.2543554007,4.27526132404,4.43554006969,7.1,287,91,Klosterbrauerei Andechs,Doppelbock,Andechser Doppelbock Dunkel
1917,103,4.06125166445,4.26564580559,4.06524633822,4.29960053262,6.0,751,70,New Belgium Brewing,Flanders Red Ale,La Folie
8954,103,4.37327823691,4.29614325069,4.28236914601,4.46831955923,6.0,363,93,Brasserie Cantillon,Lambic - Fruit,Cantillon Saint Lamvinus
752,103,4.05718475073,3.93988269795,4.29985337243,4.08211143695,7.5,682,37,Guinness Ltd.,Foreign / Export Stout,Guinness Foreign Extra Stout
2040,102,4.10116731518,3.59143968872,3.78793774319,3.84824902724,4.8,514,68,Brauerei Heinrich Reissdorf,Kölsch,Reissdorf Kölsch
811,102,3.69069343066,3.28193430657,3.65419708029,3.45802919708,5.0,1096,35,Bass Brewers Limited,English Pale Ale,Bass Pale Ale
1163,102,3.90681003584,3.62365591398,4.01314217443,3.77718040621,5.2,837,48,Belhaven Brewery Company Ltd.,Scottish Ale,Belhaven Scottish Ale
7438,102,4.17906976744,4.20310077519,4.24341085271,4.24108527132,6.0,645,67,Three Floyds Brewing Co. & Brewpub,American Porter,Alpha Klaus Christmas (Xmas) Porter
776,102,3.65130151844,4.02223427332,3.87635574837,4.06290672451,14.0,922,61,Brauerei Schloss Eggenberg,Doppelbock,Samichlaus Bier
1193,101,3.88043478261,3.54841897233,3.8023715415,3.71739130435,4.94,1012,49,Boston Beer Company (Samuel Adams),American Pale Ale (APA),Samuel Adams Boston Ale (Stock Ale)
16909,101,4.04518072289,4.13328313253,4.10165662651,4.26731927711,11.0,664,54,Allagash Brewing Company,Tripel,Allagash Curieux (Bourbon Barrel-Aged Tripel)
49058,101,4.35733333333,4.27066666667,4.168,4.28,6.5,375,70,Central City Brewing,American IPA,Red Racer IPA
402,101,3.9658808933,3.96898263027,3.99813895782,4.12593052109,8.5,806,48,Orkney Brewery,Scotch Ale / Wee Heavy,SkullSplitter
17538,101,3.73358348968,4.08958724203,3.99624765478,4.01547842402,12.0,1066,50,Founders Brewing Company,American Double / Imperial IPA,Founders Devil Dancer
760,99,4.17045454545,3.89366883117,4.06980519481,3.96672077922,5.4,616,74,Bayerische Staatsbrauerei Weihenstephan,Kristalweizen,Weihenstephaner Kristallweissbier
36333,99,4.31015452539,4.27373068433,4.37748344371,4.31456953642,8.5,453,69,Boulevard Brewing Co.,Saison / Farmhouse Ale,Saison - Brett
46363,99,4.1155624037,4.00077041602,4.1217257319,4.1063174114,7.5,649,42,Cigar City Brewing,American IPA,Jai Alai IPA
1934,98,3.91950959488,4.21535181237,3.94136460554,4.26759061834,12.0,938,53,Weisses Bräuhaus G. Schneider & Sohn GmbH,Eisbock,Schneider Aventinus Weizen-Eisbock
927,98,4.02727272727,3.51652892562,4.27685950413,3.79834710744,4.1,605,50,Beamish & Crawford Plc.,Irish Dry Stout,Beamish Irish Stout
332,98,2.7571692877,2.00786308973,2.35013876041,2.20860314524,4.17,1081,50,Miller Brewing Co.,Light Lager,Miller Lite
4108,97,4.06285178236,3.63977485929,3.7851782364,3.82457786116,5.3,533,61,Tröegs Brewing Company,German Pilsener,Tröegs Sunshine Pils
35626,97,4.23969631236,4.25379609544,4.10520607375,4.22776572668,7.0,461,53,Odell Brewing Company,American IPA,Odell IPA
37586,97,4.37123287671,4.24931506849,4.23698630137,4.33561643836,7.2,365,71,New Glarus Brewing Company,Hefeweizen,Dancing Man Wheat
47785,97,3.82350187266,3.89372659176,3.99859550562,4.0,9.5,1068,41,Boston Beer Company (Samuel Adams),Doppelbock,Samuel Adams Double Bock (Imperial Series)
48824,97,4.19458544839,4.09560067682,4.03553299492,4.14805414552,6.5,591,62,Goose Island Beer Co.,Saison / Farmhouse Ale,Sofie
1372,96,3.90933098592,3.90889084507,3.97227112676,3.91681338028,8.2,1136,40,Lagunitas Brewing Company,American Double / Imperial IPA,Maximus
1320,96,2.42204301075,1.74731182796,2.01152073733,1.8287250384,4.2,1302,39,Anheuser-Busch,Light Lager,Bud Light
59151,96,4.12479474548,4.03448275862,4.24384236453,4.14778325123,9.0,609,52,Dogfish Head Brewery,Russian Imperial Stout,Miles Davis' Bitches Brew
1503,96,3.68607442977,3.22929171669,3.55942376951,3.39015606242,4.0,833,49,Boston Beer Company (Samuel Adams),Light Lager,Sam Adams Light
6305,96,4.26770833333,4.30520833333,4.22395833333,4.3375,6.0,480,62,Brouwerij Drie Fonteinen,Gueuze,Drie Fonteinen Oude Geuze
49838,96,4.0301542777,4.03576437588,4.10098176718,4.11781206171,9.0,713,42,Dogfish Head Brewery,American Double / Imperial IPA,Squall IPA
41121,96,4.375,4.37630208333,4.05729166667,4.50520833333,13.0,384,65,Firestone Walker Brewing Co.,English Barleywine,§ucaba (Abacus)
582,95,3.69353327085,3.31490159325,3.67197750703,3.51874414246,5.9,1067,43,Spaten-Franziskaner-Bräu,Märzen / Oktoberfest,Spaten Oktoberfestbier Ur-Märzen
46987,95,4.1725,4.24,4.35166666667,4.36,10.9,600,60,Mikkeller ApS,American Double / Imperial Stout,Beer Geek Brunch Weasel
74986,95,4.26018099548,4.37669683258,3.98303167421,4.30542986425,7.85,442,24,Lagunitas Brewing Company,American Double / Imperial IPA,Lagunitas Sucks Holiday Ale
945,95,4.04858548585,4.20602706027,4.17589175892,4.28966789668,10.0,813,56,Hair of the Dog Brewing Company / Brewery and Tasting Room,Old Ale,Adam
449,95,3.31652767248,2.81993934799,3.23123578469,3.05989385898,5.0,1319,23,Stella Artois,Euro Pale Lager,Stella Artois
184,95,4.00303766707,3.75455650061,3.79404617254,3.95200486027,6.5,823,33,Smuttynose Brewing Company,American Brown Ale,Smuttynose Old Brown Dog Ale
27992,95,4.33522727273,4.40482954545,4.13068181818,4.49573863636,5.5,352,88,Russian River Brewing Company,American Wild Ale,Beatification
1703,95,4.2578313253,4.27590361446,4.1265060241,4.38795180723,5.0,415,69,Brasserie Cantillon,Gueuze,Cantillon Gueuze 100% Lambic
36,94,4.14018691589,4.1691588785,4.03738317757,4.24392523364,7.2,535,59,Traquair House Brewery Lld,Scotch Ale / Wee Heavy,Traquair House Ale
2264,93,3.86444007859,3.92190569745,3.97003929273,4.00196463654,9.99,1018,48,Lagunitas Brewing Company,American Strong Ale,Brown Shugga'
156,93,3.91422121896,3.97799097065,4.10778781038,4.06884875847,10.5,886,41,Brouwerij Van Steenberge N.V.,Belgian IPA,Piraat Ale
2758,93,4.16520979021,4.12937062937,4.34003496503,4.22727272727,7.2,572,62,Oy Sinebrychoff Ab,Baltic Porter,Sinebrychoff Porter
5428,93,3.76163450624,3.93132803632,3.86889897843,3.94551645857,10.0,881,37,New Holland Brewing Company,American Stout,New Holland Dragon's Milk Oak Barrel Ale
2729,92,3.94095595127,3.84676663543,3.92127460169,3.91518275539,6.5,1067,30,Avery Brewing Company,American IPA,India Pale Ale (IPA)
1881,92,3.81016260163,3.77723577236,3.90691056911,3.84308943089,5.9,1230,32,Boston Beer Company (Samuel Adams),Winter Warmer,Samuel Adams Old Fezziwig Ale
6317,92,4.25757575758,4.28354978355,4.17640692641,4.36688311688,5.0,462,81,Brouwerij Girardin,Gueuze,Girardin Gueuze 1882 (Black Label)
28877,92,4.03506493506,4.10454545455,4.38506493506,4.13636363636,7.5,770,49,Mikkeller ApS,American Double / Imperial Stout,Beer Geek Breakfast
